"Question","Answer","base_response","final_answer","token_cost","time_cost"
"What year did Guns N Roses perform a promo for a movie starring Arnold Schwarzenegger as a former New York Police detective?","1999","Guns N' Roses performed a promo for a movie starring Arnold Schwarzenegger as a former New York Police detective in 1999.","The movie starring Arnold Schwarzenegger as a former New York Police detective is ""End of Days,"" and Guns N' Roses performed a promo for it in 1999.","127.0","2.795191764831543"
"Brown State Fishing Lake is in a country that has a population of how many inhabitants ?","9,984","I have no idea.","Brown State Fishing Lake is located in the United States, which has a population of approximately 331 million inhabitants.","81.0","0.9101758003234863"
"Which performance act has a higher instrument to person ratio, Badly Drawn Boy or Wolf Alice? ","Badly Drawn Boy","Badly Drawn Boy typically performs solo with multiple instruments, resulting in a higher instrument to person ratio compared to Wolf Alice, which is a four-member band.","Badly Drawn Boy, as a solo performer, generally has a higher instrument to person ratio compared to Wolf Alice, which consists of four members.","120.0","1.0486276149749756"
"The Livesey Hal War Memorial commemorates the fallen of which war, that had over 60 million casualties?","World War II","The Livesey Hall War Memorial commemorates the fallen of World War II.","The Livesey Hall War Memorial commemorates the fallen of World War I.","89.0","0.9361066818237305"
"Ellie Goulding worked with what other writers on her third studio album, Delirium?","Max Martin, Savan Kotecha and Ilya Salmanzadeh","Ellie Goulding worked with writers including Max Martin, Savan Kotecha, and Greg Kurstin on her third studio album, Delirium.","Ellie Goulding collaborated with writers such as Max Martin, Savan Kotecha, Greg Kurstin, and others on her third studio album, Delirium.","119.0","1.0954310894012451"
"Based on a True Story... is an album by which country music star, with the single My Eyes?","Blake Shelton","Based on a True Story... is an album by Blake Shelton, which includes the single ""My Eyes.""","Based on a True Story... is an album by Blake Shelton, which includes the single ""My Eyes.""","102.0","1.0028624534606934"
"Were the bands Skin Yard and Ostava from the U.S.?","no","Skin Yard was from the U.S., but Ostava was not.","Skin Yard was a band from the U.S., while Ostava is a band from Bulgaria.","84.0","1.0253167152404785"
"The youngest daughter of Lady Mary-Gaye Curzon stars with Douglas Smith and Lucien Laviscount  in what 2017 film?","The Bye Bye Man","The youngest daughter of Lady Mary-Gaye Curzon, Cressida Bonas, stars with Douglas Smith and Lucien Laviscount in the 2017 film ""The Bye Bye Man.""","The youngest daughter of Lady Mary-Gaye Curzon, Cressida Bonas, stars with Douglas Smith and Lucien Laviscount in the 2017 film ""The Bye Bye Man.""","143.0","0.9668669700622559"
"When was the palace founded at which Columba de Dunbar died in 1435?","the late 12th Century","I have no idea.","Columba de Dunbar died at the Palace of Whitehall, which was originally founded as York Place in the 13th century.","88.0","1.0420348644256592"
"The author of Sexual Politics attended which British University?","Oxford","The author of Sexual Politics, Kate Millett, attended St Hilda's College at the University of Oxford.","Kate Millett, the author of Sexual Politics, attended St Hilda's College at the University of Oxford.","91.0","1.179734468460083"
"Who had the best singles ranking, Roberta Vinci or Jorge Lozano?","Roberta Vinci","Roberta Vinci had the best singles ranking, reaching World No. 7, while Jorge Lozano did not reach such a high ranking.","Roberta Vinci had the best singles ranking, reaching World No. 7, while Jorge Lozano did not reach such a high ranking.","108.0","1.0409843921661377"
"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?","""We'll Burn That Bridge""","""I'd Surrender All"" was behind the third single ""Chattahoochee"" for two weeks on the country charts.","The song ""I'd Surrender All"" was behind the third single ""Chattahoochee"" for two weeks on the country charts.","127.0","1.028245449066162"
"Which came out first, Dinosaur or McFarland, USA","Dinosaur","Dinosaur came out first, released in 2000, while McFarland, USA was released in 2015.","Dinosaur came out first, released in 2000, while McFarland, USA was released in 2015.","101.0","1.1118993759155273"
"Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in which city in Kansas?","Wichita","Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in Wichita, Kansas.","Both Bishop Carroll Catholic High School and Kapaun Mt. Carmel Catholic High School are located in Wichita, Kansas.","110.0","0.8976387977600098"
"The Memphis Hustle are based in a suburb of a city with a population of what in 2010?","48,982","The Memphis Hustle are based in a suburb of Memphis, which had a population of 646,889 in 2010.","The Memphis Hustle are based in Southaven, a suburb of Memphis, which had a population of 646,889 in 2010.","114.0","1.3961858749389648"
"Are both Dafeng District and Dazhou located in the same province?","no","No, Dafeng District is located in Jiangsu Province, while Dazhou is in Sichuan Province.","No, Dafeng District is located in Jiangsu Province, while Dazhou is in Sichuan Province.","101.0","0.9567785263061523"
"What material did a hairdresser from Yorkshire, England invent that was named by his granddaughter?","Starlite","A hairdresser from Yorkshire, England invented the synthetic fabric ""crimplene,"" which was named by his granddaughter.","The synthetic fabric ""crimplene"" was invented by a hairdresser from Yorkshire, England, and named by his granddaughter.","106.0","0.996161699295044"
"One Raffles Place is one of the tallest skyscrapers in the city of Singapore and tallest in the wolrd outside North America until it was succeeded by a Building in city?","Hong Kong","One Raffles Place was succeeded by the Bank of China Tower in Hong Kong as the tallest building outside North America.","One Raffles Place was succeeded by the Bank of China Tower in Hong Kong as the tallest building outside North America.","119.0","0.9363405704498291"
"The Kansas City Wizards have had three home venues in Kansas City in their time.  Which was their first?","Arrowhead Stadium","The Kansas City Wizards' first home venue was Arrowhead Stadium.","The Kansas City Wizards' first home venue was Arrowhead Stadium, where they played from their inception in 1996 until 2007.","100.0","1.1434543132781982"
"Salisbury Woodland Gardens links a zoo with a park designed and built under the watchful eye of who?","Thomas Mawson","Salisbury Woodland Gardens links a zoo with a park designed and built under the watchful eye of Thomas Mawson.","Salisbury Woodland Gardens links a zoo with a park designed and built under the watchful eye of Thomas Mawson.","107.0","1.0258498191833496"
"Jamie Harris is best known for his role as The Hook-Handed Man in a movie directed by who ?","Brad Silberling","Jamie Harris is best known for his role as The Hook-Handed Man in the movie directed by Brad Silberling.","Jamie Harris is best known for his role as The Hook-Handed Man in the movie ""Lemony Snicket's A Series of Unfortunate Events,"" directed by Brad Silberling.","122.0","0.974041223526001"
"Marion Greene was a health policy analyst for St. Judt Medical company, which had how many principal operations worldwide?","20","I have no idea.","The original response does not provide any information about the number of principal operations worldwide for St. Judt Medical company, and there is no widely known company by that name to provide further details.","103.0","1.1091651916503906"
"Which Genus has more species Eucryphia or Lepidozamia ?","Eucryphia","Eucryphia has more species than Lepidozamia.","Eucryphia has more species than Lepidozamia.","85.0","1.1860771179199219"
"Which film was released first: Sacred Planet or Oz the Great and Powerful?","Sacred Planet","Sacred Planet was released first, in 2004, while Oz the Great and Powerful was released in 2013.","Sacred Planet was released first, in 2004, while Oz the Great and Powerful was released in 2013.","101.0","0.9697811603546143"
"Other than racing, what sport does the 1998 champion of the Toyota GRand Prix practice?","paracyclist","I have no idea.","The 1998 champion of the Toyota Grand Prix, Alex Zanardi, also practices handcycling, a sport he took up after losing his legs in a racing accident.","97.0","1.1340601444244385"
"What officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan from 1878 to 1880?","Treaty of Gandamak","The Treaty of Gandamak officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan in 1879.","The Treaty of Gandamak officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan in 1879.","126.0","0.9342529773712158"
"Where is the Cocoa Krispies and former Superman sponsor located?","Battle Creek, Michigan","The Cocoa Krispies and former Superman sponsor, Kellogg's, is located in Battle Creek, Michigan.","Kellogg's, the company behind Cocoa Krispies and a former sponsor of Superman, is headquartered in Battle Creek, Michigan.","95.0","1.1505684852600098"
"How many days did it take the Best New Artist of 2009 to sell 2 million copies of an album in the UK and break a twenty year old record?","29","It took Susan Boyle 21 days to sell 2 million copies of her album ""I Dreamed a Dream"" in the UK and break a twenty-year-old record.","Susan Boyle, the Best New Artist of 2009, took 21 days to sell 2 million copies of her album ""I Dreamed a Dream"" in the UK, breaking a twenty-year-old record.","148.0","1.459169864654541"
"What is the international football competition for women that Liu Ailing played in the 1991,1995, 1999 editions?","international football competition","Liu Ailing played in the FIFA Women's World Cup during the 1991, 1995, and 1999 editions.","Liu Ailing played in the FIFA Women's World Cup during the 1991, 1995, and 1999 editions.","119.0","0.9997410774230957"
"The city that contains the Yunnan Provincial Museum is also known by what nickname?","Spring city","The city that contains the Yunnan Provincial Museum, Kunming, is also known by the nickname ""Spring City.""","The city that contains the Yunnan Provincial Museum, Kunming, is also known by the nickname ""Spring City"" due to its mild climate and pleasant weather throughout the year.","114.0","1.2060456275939941"
"What 2017 Christopher B. Landon directed American slasher film is Jessica Rothe starring in?","Happy Death Day","The 2017 Christopher B. Landon directed American slasher film starring Jessica Rothe is ""Happy Death Day.""","The 2017 American slasher film directed by Christopher B. Landon and starring Jessica Rothe is ""Happy Death Day.""","108.0","1.4840397834777832"
