Question,Answer,base_response,is_hallucination,final_answer,token_cost,time_cost
"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?","""We'll Burn That Bridge""","It was Reba McEntire and Linda Davis' ""Does He Love You.""",YES,,8361.0,98.90090250968933
Who created the manga series originally serialized from 1994-1995with a superheroine?,Tonde Burin,It was created by Taeko Ikeda.,YES,Taeko Ikeda created it.,5354.0,103.80581831932068
The Memphis Hustle are based in a suburb of a city with a population of what in 2010?,"48,982","The city's 2010 population was 646,889.",YES,"The city's 2010 population was 646,889.",4671.0,59.383882999420166
"The actress who played Laurie Keller in the episode ""Pilot"" of the show Cougartown won what award in 2011?",Critics' Choice Television Award for Best Supporting Actress in a Comedy Series,Busy Philipps won the 2011 Critics' Choice Television Award for Best Supporting Actress in a Comedy Series.,NO,Busy Philipps won the 2011 Critics’ Choice Television Award for Best Supporting Actress in a Comedy Series for her role as Laurie Keller on Cougar Town.,8155.0,158.84362411499023
What artistic endeavor do Fallujah and Dying Fetus have in common?,death metal band,They are both death metal bands.,NO,They are both death metal bands.,4442.0,75.93075561523438
What year was the Argentine singer and actor who both directed and starred in El Tio Disparate born?,1942,He was born in 1941.,YES,He was born in 1941.,7415.0,166.020081281662
What is the name of the father of Childericus?,Merovech,His father was Merovech.,NO,Childericus’s father was Merovech.,4152.0,66.5435733795166
In which University is Richard Williams' former assistant a member of the Athletics Hall of Fame?,Campbellsville University,He is a member of the University of TexasÃ¢ÂÂPan American Athletics Hall of Fame.,YES,He is a member of the University of Texas–Pan American Athletics Hall of Fame.,6710.0,112.11813879013062
What creature of American folklore gained notoriety in 1964?,Dewey Lake Monster,"The Grafton Monster, a cryptid from West Virginia, gained notoriety in 1964.",YES,"The Grafton Monster, a West Virginia cryptid, gained notoriety in 1964 following its first reported sightings.",5386.0,154.24695992469788
Hardley Flood is an area of lagoons that support populations of the waterfowl that are a medium sized version of what animal?,duck,A swan.,YES,A goose.,7432.0,83.59355807304382
"Which star of ""Chalet Girl"" also appeared in ""The Treasure Seekers""?",Felicity Rose Hadley Jones,Felicity Jones.,NO,"Felicity Jones is the star of ""Chalet Girl"" who also appeared in ""The Treasure Seekers.""",3876.0,85.93458890914917
How many consecutive years had the Serie A been comprised of 18 teams when Hernan Crespo got injured?,15th consecutive,It had been 16 years.,YES,It had been 16 consecutive years.,8373.0,120.26514840126038
Erwin Lambert was a member of which paramilitary organization under Hitler?,Schutzstaffel,"Erwin Lambert was a member of the Sturmabteilung (SA), the Nazi PartyÃ¢ÂÂs paramilitary ""Brownshirts.""",YES,"Erwin Lambert was a member of the Sturmabteilung (SA), the Nazi Party’s paramilitary Brownshirts.",6915.0,156.16737604141235
What city did the characters from Gargoyles the Movie: The Heroes Awaken wake up in after being in an enchantedly petrified state for a thousand years?,modern-day New York City,They awoke in New York City.,NO,They awoke in modern-day New York City.,3181.0,43.87799286842346
The owner of radio station KWPW has the same name as an American character actor. What is it?,Bill McCutcheon,The name is Joe Don Baker.,YES,,6691.0,171.1820158958435
Did the board game San Marco or About Time come out first?,San Marco,San Marco came out first.,NO,"About Time came out first, as it was published in 1923 while San Marco was published in 1963.",8013.0,106.14624309539795
"Other than racing, what sport does the 1998 champion of the Toyota GRand Prix practice?",paracyclist,He practices handcycling (paralympic cycling) in addition to racing.,NO,"He practices handcycling, specifically within Paralympic road cycling.",4901.0,77.7706093788147
